Lead_ID,Client_Name,Client_Company,Industry,Region,Product_Interest,Lead_Source,Touchpoint_Sequence,Converted
L002175,Laura Williams,Qualc_Tech,Automotive,LATAM,Automotive Ethernet,Webinar,['Customer'],1
L002176,Maria Ito,Infin_Tech,,Europe,,,"['Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'Customer']",1
L002177,,Raytheon,,,,Webinar,['Customer'],1
L002178,Ravi Martinez,Infineon GmbH,Automotive,LATAM,,LinkedIn,"['SQL', 'DesignCon_Booth_Visit', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'Customer']",1
L002179,Priya Johnson,Tesla Energy GmbH,Electronics,LATAM,Oscilloscopes,Website,"['PathWave_Trial_Request', 'MQL', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'Website_Product_Page', 'SQL', 'Application_Engineer_Call', 'IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'Customer']",1
L002180,Hiroshi Singh,Qualc_Tech,,Europe,Automotive Ethernet,Website,"['MQL', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'Technical_Demo', 'PathWave_Trial_Request', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L002181,Laura Chen,Samsung Electronics GmbH,,APAC,PathWave Software,Webinar,"['Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'Lab_Integration_Discussion', 'No_Conversion']",0
L002182,Sarah Chen,Rayth_Tech,Aerospace,Europe,,Email Campaign,"['Opportunity', 'SQL', 'Lab_Integration_Discussion', 'PathWave_Trial_Request', 'Customer']",1
L002183,Hiroshi Garcia,NXP Semiconductors,Automotive,LATAM,,LinkedIn,['Customer'],1
L002184,Hiroshi Tanaka,NXP Semiconductors,Automotive,APAC,Oscilloscopes,Webinar,"['SQL', 'Whitepaper_Download_5G_Test', 'SQL', 'Technical_Demo', 'MQL', 'IMS_Badge_Scan', 'SQL', 'No_Conversion']",0
L002185,Priya Williams,Qualcomm,Electronics,Europe,,Website,"['Keysight_University_Course', 'SQL', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'Application_Engineer_Call', 'MQL', 'Application_Engineer_Call', 'No_Conversion']",0
L002186,Ahmed Ito,,Telecom,North America,,Event,"['Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'PathWave_Trial_Request', 'AutoSens_Tech_Talk', 'Keysight_Workshop_RF_Testing', 'SQL', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L002187,Ravi Patel,,Electronics,LATAM,,,['No_Conversion'],0
L002188,Ravi Khan,Tesla Energy GmbH,Electronics,North America,,Event,"['IMS_Badge_Scan', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'SQL', 'MQL', 'Keysight_University_Course', 'IMS_Badge_Scan', 'Customer']",1
L002189,Priya Khan,Sony,Automotive,,,Email Campaign,"['Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'MQL', 'Customer']",1
L002190,Laura Singh,Tesla Energy,Aerospace,LATAM,,Sales Outreach,"['SQL', 'SQL', 'Website_Product_Page', 'MQL', 'Customer']",1
L002191,Priya Lee,Sony_Tech,Automotive,North America,,Webinar,['No_Conversion'],0
L002192,,,,,Oscilloscopes,Webinar,"['PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'Website_Product_Page', 'Technical_Demo', 'Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L002193,Daniel Chen,Samsu_Tech,Aerospace,Europe,Automotive Ethernet,Website,"['IMS_Badge_Scan', 'Technical_Demo', 'No_Conversion']",0
L002194,Hiroshi Patel,Sony_Tech,Semiconductor,,Automotive Ethernet,Event,['Customer'],1
L002195,Sofia Anders,NXPSe_Tech,,,,Webinar,"['LinkedIn_Ad_Click', 'Technical_Demo', 'Technical_Demo', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'Lab_Integration_Discussion', 'No_Conversion']",0
L002196,,Tesla Energy GmbH,Automotive,LATAM,PathWave Software,Event,"['LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L002197,Daniel Tanaka,Meta Connectivity Labs GmbH,Semiconductor,LATAM,PathWave Software,Sales Outreach,"['Technical_Demo', 'Opportunity', 'No_Conversion']",0
L002198,Ravi Martinez,MetaC_Tech,Electronics,North America,,Event,['Customer'],1
L002199,Ravi Patel,,,APAC,5G Testbeds,Email Campaign,"['SQL', 'Customer']",1
L002200,Daniel Ito,Raytheon,Automotive,Europe,PathWave Software,Event,"['Loaner_Unit_Evaluation', 'SQL', 'Application_Engineer_Call', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'Oscilloscope_Selector_Tool', 'SQL', 'No_Conversion']",0
L002201,Sofia Ito,Tesla Energy GmbH,Automotive,North America,PathWave Software,Website,['Customer'],1
L002202,Laura Lee,Broadcom GmbH,Electronics,North America,,Email Campaign,"['Website_Product_Page', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'Customer']",1
L002203,Michael Singh,Broad_Tech,Automotive,,,Webinar,"['Keysight_University_Course', 'MQL', 'Customer']",1
L002204,Chen Khan,,,LATAM,PathWave Software,,"['Lab_Integration_Discussion', 'Opportunity', 'LinkedIn_Ad_Click', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Application_Engineer_Call', 'No_Conversion']",0
L002205,Hiroshi Khan,Qualc_Tech,,,,,"['MQL', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'SQL', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L002206,Laura Patel,Meta Connectivity Labs GmbH,Telecom,LATAM,Oscilloscopes,,"['Opportunity', 'AutoSens_Tech_Talk', 'DesignCon_Booth_Visit', 'Opportunity', 'LinkedIn_Ad_Click', 'Customer']",1
L002207,Laura Martinez,NXP Semiconductors GmbH,Aerospace,APAC,Oscilloscopes,Email Campaign,"['Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L002208,Chen Patel,,,Europe,Oscilloscopes,LinkedIn,"['Application_Engineer_Call', 'Keysight_University_Course', 'Technical_Demo', 'No_Conversion']",0
L002209,Maria Ito,Qualcomm GmbH,,North America,PathWave Software,Webinar,"['Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L002210,Sofia Martinez,Sony GmbH,,APAC,,LinkedIn,"['Opportunity', 'PathWave_Trial_Request', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Customer']",1
L002211,Sarah Khan,,Automotive,,Oscilloscopes,LinkedIn,"['Whitepaper_Download_5G_Test', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'MQL', 'Technical_Demo', 'Lab_Integration_Discussion', 'Customer']",1
L002212,Ravi Ito,,Automotive,,Automotive Ethernet,Email Campaign,"['AutoSens_Tech_Talk', 'Website_Product_Page', 'PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'SQL', 'Customer']",1
L002213,Michael Anders,Sony GmbH,Automotive,LATAM,,Sales Outreach,"['Technical_Demo', 'SQL', 'MQL', 'PathWave_Trial_Request', 'AutoSens_Tech_Talk', 'SQL', 'Website_Product_Page', 'Lab_Integration_Discussion', 'No_Conversion']",0
L002214,Laura Ito,,Aerospace,LATAM,Automotive Ethernet,Event,"['Website_Product_Page', 'No_Conversion']",0
L002215,Daniel Johnson,Bosch GmbH,Electronics,LATAM,Oscilloscopes,,"['DesignCon_Booth_Visit', 'Keysight_University_Course', 'Application_Engineer_Call', 'MQL', 'Loaner_Unit_Evaluation', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'Technical_Demo', 'Website_Product_Page', 'MQL', 'No_Conversion']",0
L002216,Kenji Anders,NXPSe_Tech,Electronics,Europe,,Sales Outreach,"['Application_Engineer_Call', 'MQL', 'Website_Product_Page', 'No_Conversion']",0
L002217,Chen Khan,Sony_Tech,Automotive,Europe,Automotive Ethernet,,"['Loaner_Unit_Evaluation', 'Website_Product_Page', 'IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'Lab_Integration_Discussion', 'Keysight_University_Course', 'No_Conversion']",0
L002218,Maria Singh,Infin_Tech,,,PathWave Software,LinkedIn,"['Lab_Integration_Discussion', 'Opportunity', 'DesignCon_Booth_Visit', 'Customer']",1
L002219,Sofia Lee,,,Europe,,Webinar,['Customer'],1
L002220,Sofia Patel,Samsu_Tech,Aerospace,APAC,PathWave Software,LinkedIn,"['Opportunity', 'SQL', 'PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'Opportunity', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'MQL', 'PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L002221,Sofia Ito,NXP Semiconductors,Semiconductor,North America,5G Testbeds,Website,"['Technical_Demo', 'Customer']",1
L002222,Michael Martinez,Raytheon,Aerospace,,PathWave Software,Sales Outreach,"['Application_Engineer_Call', 'Keysight_University_Course', 'Application_Engineer_Call', 'Opportunity', 'MQL', 'Lab_Integration_Discussion', 'Website_Product_Page', 'Customer']",1
L002223,Priya Chen,Infineon,Semiconductor,APAC,,Email Campaign,"['Opportunity', 'Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'Customer']",1
L002224,Sarah Anders,Bosch,Aerospace,APAC,,Website,"['IMS_Badge_Scan', 'PathWave_Trial_Request', 'Opportunity', 'No_Conversion']",0
L002225,Ravi Lee,Meta Connectivity Labs,Electronics,APAC,PathWave Software,Event,"['Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L002226,Priya Anders,Bosch GmbH,Semiconductor,North America,,Webinar,"['MQL', 'PathWave_Trial_Request', 'MQL', 'MQL', 'DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'Customer']",1
L002227,Priya Johnson,Infineon GmbH,Semiconductor,,,LinkedIn,['No_Conversion'],0
L002228,Hiroshi Chen,Sony_Tech,Aerospace,LATAM,,Event,"['Website_Product_Page', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'SQL', 'Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'SQL', 'Lab_Integration_Discussion', 'Lab_Integration_Discussion', 'PathWave_Trial_Request', 'Customer']",1
L002229,Hiroshi Garcia,Samsung Electronics,Automotive,Europe,PathWave Software,Email Campaign,"['Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'AutoSens_Tech_Talk', 'Customer']",1
L002230,Maria Ito,Qualcomm,Electronics,LATAM,,Website,"['Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'Customer']",1
L002231,Ahmed Garcia,Samsu_Tech,Electronics,North America,,Website,"['Website_Product_Page', 'SQL', 'SQL', 'Oscilloscope_Selector_Tool', 'IMS_Badge_Scan', 'Opportunity', 'MQL', 'Technical_Demo', 'No_Conversion']",0
L002232,Maria Singh,Tesla Energy GmbH,Electronics,Europe,Oscilloscopes,Website,"['Lab_Integration_Discussion', 'Application_Engineer_Call', 'SQL', 'IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'AutoSens_Tech_Talk', 'Customer']",1
L002233,Ravi Singh,Sony,,Europe,,Event,"['SQL', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Whitepaper_Download_5G_Test', 'Customer']",1
L002234,Chen Patel,Qualc_Tech,Telecom,APAC,5G Testbeds,Webinar,"['AutoSens_Tech_Talk', 'Opportunity', 'SQL', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L002235,,Rayth_Tech,Semiconductor,North America,PathWave Software,Webinar,['No_Conversion'],0
L002236,Laura Martinez,,Electronics,LATAM,,,"['Lab_Integration_Discussion', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L002237,Ravi Singh,,Automotive,,PathWave Software,Email Campaign,"['Technical_Demo', 'DesignCon_Booth_Visit', 'MQL', 'Customer']",1
L002238,Ahmed Singh,,,,,Webinar,['No_Conversion'],0
L002239,Chen Anders,Tesla Energy,Electronics,Europe,,LinkedIn,"['Application_Engineer_Call', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L002240,Maria Lee,NXP Semiconductors,Semiconductor,North America,Oscilloscopes,Sales Outreach,"['Opportunity', 'IMS_Badge_Scan', 'Lab_Integration_Discussion', 'Keysight_University_Course', 'Opportunity', 'Customer']",1
L002241,Sofia Williams,Samsung Electronics GmbH,Telecom,Europe,,Email Campaign,"['Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'Customer']",1
L002242,,Infineon,Automotive,North America,Automotive Ethernet,Event,"['MQL', 'Keysight_Workshop_RF_Testing', 'DesignCon_Booth_Visit', 'Website_Product_Page', 'SQL', 'Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L002243,Laura Tanaka,Samsu_Tech,Telecom,LATAM,Oscilloscopes,Email Campaign,"['Keysight_University_Course', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L002244,Hiroshi Williams,NXP Semiconductors,Aerospace,APAC,,Website,"['PathWave_Trial_Request', 'IMS_Badge_Scan', 'MQL', 'Website_Product_Page', 'Customer']",1
L002245,,Broadcom GmbH,Automotive,APAC,PathWave Software,,"['Whitepaper_Download_5G_Test', 'Customer']",1
L002246,Kenji Martinez,Samsung Electronics,,LATAM,PathWave Software,Webinar,"['Whitepaper_Download_5G_Test', 'AutoSens_Tech_Talk', 'Customer']",1
L002247,Kenji Tanaka,NXP Semiconductors GmbH,,North America,PathWave Software,LinkedIn,"['Website_Product_Page', 'PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'Customer']",1
L002248,Priya Lee,NXP Semiconductors GmbH,Electronics,,Oscilloscopes,Email Campaign,"['AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'IMS_Badge_Scan', 'Customer']",1
L002249,Sofia Martinez,,Automotive,LATAM,Automotive Ethernet,Email Campaign,"['IMS_Badge_Scan', 'Website_Product_Page', 'Application_Engineer_Call', 'Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'Application_Engineer_Call', 'No_Conversion']",0
L002250,Chen Singh,Sony_Tech,Electronics,APAC,PathWave Software,Website,"['IMS_Badge_Scan', 'Technical_Demo', 'Technical_Demo', 'No_Conversion']",0
L002251,,Tesla Energy GmbH,,Europe,,Sales Outreach,"['Lab_Integration_Discussion', 'Opportunity', 'Website_Product_Page', 'No_Conversion']",0
L002252,Laura Garcia,Samsu_Tech,Telecom,North America,PathWave Software,Sales Outreach,"['PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'Customer']",1
L002253,Daniel Johnson,Tesla_Tech,Automotive,,5G Testbeds,Sales Outreach,"['Technical_Demo', 'MQL', 'Website_Product_Page', 'No_Conversion']",0
L002254,Maria Ito,,Semiconductor,,,Sales Outreach,"['Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'AutoSens_Tech_Talk', 'Customer']",1
L002255,Ahmed Chen,Infineon GmbH,Semiconductor,North America,Automotive Ethernet,Event,"['Loaner_Unit_Evaluation', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'Customer']",1
L002256,Kenji Martinez,Qualcomm,Aerospace,APAC,5G Testbeds,Event,['No_Conversion'],0
L002257,Sofia Garcia,,,North America,,,"['Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'MQL', 'Customer']",1
L002258,Priya Lee,Bosch,,APAC,,Sales Outreach,"['LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'Keysight_University_Course', 'Loaner_Unit_Evaluation', 'Customer']",1
L002259,Ahmed Martinez,Bosch,Semiconductor,,5G Testbeds,Website,"['PathWave_Trial_Request', 'IMS_Badge_Scan', 'Opportunity', 'MQL', 'No_Conversion']",0
L002260,Michael Chen,NXPSe_Tech,Telecom,Europe,,LinkedIn,"['PathWave_Trial_Request', 'Keysight_University_Course', 'AutoSens_Tech_Talk', 'Customer']",1
L002261,Kenji Patel,,,APAC,Oscilloscopes,Email Campaign,"['MQL', 'Oscilloscope_Selector_Tool', 'Customer']",1
L002262,Chen Tanaka,Tesla_Tech,,North America,,Event,"['Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'SQL', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L002263,Ravi Anders,MetaC_Tech,,LATAM,5G Testbeds,Sales Outreach,"['Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Application_Engineer_Call', 'Keysight_University_Course', 'Website_Product_Page', 'Application_Engineer_Call', 'Website_Product_Page', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'SQL', 'Customer']",1
L002264,Sofia Lee,Broadcom GmbH,Aerospace,APAC,Oscilloscopes,Webinar,"['PathWave_Trial_Request', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'Customer']",1
L002265,Sarah Anders,Infin_Tech,,LATAM,,Sales Outreach,['Customer'],1
L002266,Kenji Patel,Sony,Semiconductor,APAC,5G Testbeds,Event,"['MQL', 'Whitepaper_Download_5G_Test', 'AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'MQL', 'Lab_Integration_Discussion', 'Whitepaper_Download_5G_Test', 'Keysight_University_Course', 'No_Conversion']",0
L002267,Laura Tanaka,MetaC_Tech,Aerospace,,Oscilloscopes,Email Campaign,"['MQL', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L002268,Sarah Singh,Tesla Energy GmbH,Electronics,APAC,,Website,"['PathWave_Trial_Request', 'Application_Engineer_Call', 'PathWave_Trial_Request', 'Customer']",1
L002269,Michael Garcia,,,LATAM,Oscilloscopes,Email Campaign,"['Oscilloscope_Selector_Tool', 'MQL', 'Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'Customer']",1
L002270,Hiroshi Chen,NXP Semiconductors,Aerospace,,PathWave Software,Event,"['SQL', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'Customer']",1
L002271,Daniel Williams,Broadcom GmbH,,LATAM,Oscilloscopes,Sales Outreach,['No_Conversion'],0
L002272,Sarah Martinez,,Semiconductor,APAC,5G Testbeds,Webinar,"['Loaner_Unit_Evaluation', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'Website_Product_Page', 'DesignCon_Booth_Visit', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'PathWave_Trial_Request', 'No_Conversion']",0
L002273,Daniel Khan,Bosch_Tech,Semiconductor,APAC,5G Testbeds,Website,['No_Conversion'],0
L002274,Ravi Ito,Raytheon GmbH,Automotive,Europe,PathWave Software,Website,['Customer'],1
L002275,Priya Garcia,Qualcomm GmbH,Aerospace,North America,PathWave Software,Sales Outreach,"['Website_Product_Page', 'SQL', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L002276,Michael Anders,NXP Semiconductors,,APAC,5G Testbeds,Sales Outreach,"['Website_Product_Page', 'Application_Engineer_Call', 'Oscilloscope_Selector_Tool', 'MQL', 'Website_Product_Page', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'Website_Product_Page', 'No_Conversion']",0
L002277,Chen Singh,Sony GmbH,,LATAM,,,"['PathWave_Trial_Request', 'Lab_Integration_Discussion', 'Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L002278,,NXPSe_Tech,Automotive,APAC,,Webinar,"['LinkedIn_Ad_Click', 'IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'Application_Engineer_Call', 'Customer']",1
L002279,Kenji Lee,Sony,Automotive,LATAM,Automotive Ethernet,LinkedIn,"['Keysight_University_Course', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'No_Conversion']",0
L002280,Daniel Ito,Broadcom GmbH,Automotive,,,Webinar,"['Website_Product_Page', 'Opportunity', 'IMS_Badge_Scan', 'Customer']",1
L002281,Sarah Garcia,Broadcom GmbH,Aerospace,LATAM,,Webinar,"['Website_Product_Page', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'MQL', 'SQL', 'Customer']",1
L002282,Chen Khan,,Telecom,Europe,,,"['PathWave_Trial_Request', 'Opportunity', 'MQL', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L002283,Kenji Garcia,Infineon GmbH,Telecom,North America,5G Testbeds,LinkedIn,"['Opportunity', 'MQL', 'Whitepaper_Download_5G_Test', 'MQL', 'Whitepaper_Download_5G_Test', 'IMS_Badge_Scan', 'Customer']",1
L002284,Chen Chen,,Aerospace,LATAM,,LinkedIn,"['Technical_Demo', 'SQL', 'Application_Engineer_Call', 'No_Conversion']",0
L002285,Hiroshi Ito,Raytheon GmbH,,Europe,PathWave Software,Email Campaign,"['SQL', 'Technical_Demo', 'SQL', 'Website_Product_Page', 'No_Conversion']",0
L002286,Daniel Khan,,Aerospace,LATAM,,,"['Lab_Integration_Discussion', 'Website_Product_Page', 'No_Conversion']",0
L002287,Sofia Lee,,Semiconductor,LATAM,,Sales Outreach,"['IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'SQL', 'Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'Website_Product_Page', 'Opportunity', 'LinkedIn_Ad_Click', 'Customer']",1
L002288,Kenji Ito,Infineon,Automotive,,Automotive Ethernet,Website,"['PathWave_Trial_Request', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L002289,Laura Garcia,Infin_Tech,Telecom,Europe,PathWave Software,Email Campaign,"['LinkedIn_Ad_Click', 'Customer']",1
L002290,,Tesla Energy,,LATAM,,Sales Outreach,"['Whitepaper_Download_5G_Test', 'PathWave_Trial_Request', 'Lab_Integration_Discussion', 'IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'Opportunity', 'No_Conversion']",0
L002291,Maria Tanaka,MetaC_Tech,Aerospace,North America,,Email Campaign,"['Application_Engineer_Call', 'SQL', 'Application_Engineer_Call', 'No_Conversion']",0
L002292,Michael Williams,Broadcom GmbH,Aerospace,LATAM,5G Testbeds,Email Campaign,"['Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'IMS_Badge_Scan', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L002293,Kenji Johnson,Qualc_Tech,,Europe,PathWave Software,Website,"['Website_Product_Page', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L002294,Ahmed Anders,Bosch GmbH,,North America,5G Testbeds,LinkedIn,"['LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'Customer']",1
L002295,Sarah Patel,,Semiconductor,,5G Testbeds,Webinar,"['Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'DesignCon_Booth_Visit', 'MQL', 'SQL', 'IMS_Badge_Scan', 'SQL', 'Application_Engineer_Call', 'Application_Engineer_Call', 'No_Conversion']",0
L002296,Maria Ito,Qualc_Tech,,Europe,,Sales Outreach,"['IMS_Badge_Scan', 'Keysight_Workshop_RF_Testing', 'PathWave_Trial_Request', 'PathWave_Trial_Request', 'Website_Product_Page', 'IMS_Badge_Scan', 'MQL', 'AutoSens_Tech_Talk', 'Keysight_University_Course', 'IMS_Badge_Scan', 'No_Conversion']",0
L002297,Michael Patel,Sony_Tech,,LATAM,5G Testbeds,Website,"['Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'Oscilloscope_Selector_Tool', 'Customer']",1
L002298,Hiroshi Ito,,Electronics,Europe,PathWave Software,,"['MQL', 'Website_Product_Page', 'Keysight_University_Course', 'SQL', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L002299,Chen Chen,Sony_Tech,Automotive,,Automotive Ethernet,Webinar,"['Keysight_Workshop_RF_Testing', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'SQL', 'Customer']",1
L002300,Kenji Patel,Samsung Electronics,,APAC,5G Testbeds,Sales Outreach,"['Keysight_University_Course', 'IMS_Badge_Scan', 'MQL', 'Opportunity', 'No_Conversion']",0
L002301,Kenji Chen,Bosch GmbH,Aerospace,Europe,,Event,['No_Conversion'],0
L002302,Hiroshi Singh,Sony GmbH,,Europe,Automotive Ethernet,,"['PathWave_Trial_Request', 'Website_Product_Page', 'No_Conversion']",0
L002303,Michael Singh,Meta Connectivity Labs,Automotive,Europe,Automotive Ethernet,Webinar,"['IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'MQL', 'Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L002304,Michael Ito,Broadcom GmbH,Electronics,North America,,Website,"['PathWave_Trial_Request', 'MQL', 'Website_Product_Page', 'DesignCon_Booth_Visit', 'Application_Engineer_Call', 'Customer']",1
L002305,Hiroshi Ito,Rayth_Tech,,North America,Automotive Ethernet,LinkedIn,"['DesignCon_Booth_Visit', 'Application_Engineer_Call', 'Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'Opportunity', 'Whitepaper_Download_5G_Test', 'Customer']",1
L002306,Priya Ito,Raytheon GmbH,,,5G Testbeds,Sales Outreach,"['SQL', 'Keysight_Workshop_RF_Testing', 'Opportunity', 'Application_Engineer_Call', 'SQL', 'SQL', 'No_Conversion']",0
L002307,Hiroshi Williams,Rayth_Tech,Aerospace,North America,,,"['SQL', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L002308,Kenji Tanaka,Meta Connectivity Labs GmbH,,North America,,Sales Outreach,"['Oscilloscope_Selector_Tool', 'Opportunity', 'AutoSens_Tech_Talk', 'MQL', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L002309,Michael Johnson,MetaC_Tech,,LATAM,Oscilloscopes,Webinar,"['Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'LinkedIn_Ad_Click', 'Keysight_University_Course', 'Customer']",1
