Lead_ID,Client_Name,Client_Company,Industry,Region,Product_Interest,Lead_Source,Touchpoint_Sequence,Converted
L017467,Ravi Anders,,Semiconductor,APAC,PathWave Software,Website,"['PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'MQL', 'Opportunity', 'Technical_Demo', 'Customer']",1
L017468,Ravi Ito,Qualcomm,,APAC,,Sales Outreach,"['Whitepaper_Download_5G_Test', 'MQL', 'PathWave_Trial_Request', 'Technical_Demo', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'Technical_Demo', 'Customer']",1
L017469,Daniel Patel,,Semiconductor,,,Website,"['DesignCon_Booth_Visit', 'Keysight_University_Course', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L017470,Ahmed Williams,Sony_Tech,,Europe,,Sales Outreach,"['DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'SQL', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L017471,Michael Patel,,Semiconductor,Europe,,Webinar,"['Technical_Demo', 'MQL', 'Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'Lab_Integration_Discussion', 'No_Conversion']",0
L017472,Sofia Tanaka,Tesla Energy GmbH,,LATAM,5G Testbeds,Sales Outreach,"['Oscilloscope_Selector_Tool', 'Technical_Demo', 'No_Conversion']",0
L017473,Kenji Anders,,Automotive,,Oscilloscopes,,"['Application_Engineer_Call', 'Application_Engineer_Call', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'Customer']",1
L017474,Laura Lee,Meta Connectivity Labs,Automotive,,5G Testbeds,,"['DesignCon_Booth_Visit', 'Application_Engineer_Call', 'MQL', 'No_Conversion']",0
L017475,Sofia Patel,Bosch GmbH,Telecom,LATAM,Automotive Ethernet,LinkedIn,"['Oscilloscope_Selector_Tool', 'IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L017476,Laura Patel,Broadcom GmbH,Automotive,Europe,,Email Campaign,"['Technical_Demo', 'Website_Product_Page', 'Technical_Demo', 'Opportunity', 'Website_Product_Page', 'Keysight_University_Course', 'Opportunity', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'Customer']",1
L017477,Hiroshi Garcia,,Aerospace,North America,PathWave Software,Sales Outreach,"['Keysight_Workshop_RF_Testing', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'Technical_Demo', 'Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L017478,Ravi Johnson,,,APAC,,LinkedIn,"['MQL', 'Keysight_Workshop_RF_Testing', 'Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'Customer']",1
L017479,Ahmed Martinez,Tesla Energy GmbH,Semiconductor,APAC,,LinkedIn,"['MQL', 'Website_Product_Page', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'SQL', 'Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'Technical_Demo', 'Customer']",1
L017480,Daniel Khan,Qualcomm,Semiconductor,,,LinkedIn,"['AutoSens_Tech_Talk', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L017481,Ravi Tanaka,Infin_Tech,,,,Sales Outreach,"['IMS_Badge_Scan', 'Customer']",1
L017482,Priya Singh,Tesla_Tech,,,Oscilloscopes,LinkedIn,"['IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Customer']",1
L017483,Daniel Johnson,MetaC_Tech,Aerospace,LATAM,,Website,"['Loaner_Unit_Evaluation', 'MQL', 'Website_Product_Page', 'MQL', 'Customer']",1
L017484,,Raytheon,,,5G Testbeds,,"['Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'Customer']",1
L017485,Ahmed Johnson,NXPSe_Tech,Telecom,APAC,Oscilloscopes,Email Campaign,"['Technical_Demo', 'Whitepaper_Download_5G_Test', 'Technical_Demo', 'LinkedIn_Ad_Click', 'Opportunity', 'Application_Engineer_Call', 'Technical_Demo', 'Lab_Integration_Discussion', 'PathWave_Trial_Request', 'Customer']",1
L017486,Chen Chen,Infineon GmbH,,Europe,Oscilloscopes,,['Customer'],1
L017487,,Samsu_Tech,Telecom,LATAM,5G Testbeds,,"['Application_Engineer_Call', 'Keysight_University_Course', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'Customer']",1
L017488,Michael Tanaka,,Electronics,APAC,5G Testbeds,Sales Outreach,"['DesignCon_Booth_Visit', 'Technical_Demo', 'Customer']",1
L017489,Sarah Ito,,Semiconductor,,,Event,"['Opportunity', 'Customer']",1
L017490,,Qualcomm GmbH,Semiconductor,,,Website,"['Application_Engineer_Call', 'Whitepaper_Download_5G_Test', 'Opportunity', 'SQL', 'No_Conversion']",0
L017491,,Tesla Energy GmbH,Telecom,North America,,Sales Outreach,"['Keysight_University_Course', 'Customer']",1
L017492,Sofia Williams,Broad_Tech,,APAC,,,"['Application_Engineer_Call', 'PathWave_Trial_Request', 'No_Conversion']",0
L017493,Ravi Chen,Sony,Automotive,APAC,,Sales Outreach,"['Technical_Demo', 'No_Conversion']",0
L017494,Laura Tanaka,Infineon GmbH,Semiconductor,APAC,Automotive Ethernet,,"['MQL', 'Technical_Demo', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'MQL', 'MQL', 'SQL', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L017495,Ahmed Tanaka,Samsung Electronics,Telecom,Europe,Automotive Ethernet,,"['AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'MQL', 'No_Conversion']",0
L017496,Kenji Singh,,,,5G Testbeds,Webinar,"['LinkedIn_Ad_Click', 'Technical_Demo', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'Customer']",1
L017497,Sofia Chen,,Aerospace,North America,,Sales Outreach,"['IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'No_Conversion']",0
L017498,Sarah Chen,NXP Semiconductors,Semiconductor,North America,,Webinar,"['Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L017499,Chen Johnson,Sony GmbH,,LATAM,Automotive Ethernet,,"['PathWave_Trial_Request', 'No_Conversion']",0
L017500,Sofia Williams,Infin_Tech,,APAC,Oscilloscopes,Webinar,"['AutoSens_Tech_Talk', 'Keysight_University_Course', 'MQL', 'Oscilloscope_Selector_Tool', 'PathWave_Trial_Request', 'No_Conversion']",0
L017501,,Samsung Electronics GmbH,,Europe,PathWave Software,Sales Outreach,"['Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'Customer']",1
L017502,Michael Ito,,Telecom,APAC,Automotive Ethernet,LinkedIn,"['MQL', 'Whitepaper_Download_5G_Test', 'Customer']",1
L017503,Sarah Williams,NXPSe_Tech,Semiconductor,,,Event,['No_Conversion'],0
L017504,Hiroshi Khan,Raytheon,,North America,Automotive Ethernet,Sales Outreach,"['Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'Website_Product_Page', 'Website_Product_Page', 'Technical_Demo', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'SQL', 'Opportunity', 'Whitepaper_Download_5G_Test', 'Customer']",1
L017505,Chen Martinez,Infineon,,APAC,Automotive Ethernet,Website,"['Lab_Integration_Discussion', 'Lab_Integration_Discussion', 'Lab_Integration_Discussion', 'SQL', 'No_Conversion']",0
L017506,Priya Patel,Sony,Electronics,,,,"['AutoSens_Tech_Talk', 'Keysight_University_Course', 'Website_Product_Page', 'PathWave_Trial_Request', 'Customer']",1
L017507,Ahmed Johnson,Infineon GmbH,Electronics,Europe,5G Testbeds,Sales Outreach,"['Keysight_Workshop_RF_Testing', 'MQL', 'Application_Engineer_Call', 'IMS_Badge_Scan', 'Lab_Integration_Discussion', 'No_Conversion']",0
L017508,Michael Johnson,Broadcom,Semiconductor,Europe,Automotive Ethernet,Sales Outreach,"['IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L017509,Kenji Patel,,,,Oscilloscopes,Website,"['Website_Product_Page', 'Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'SQL', 'LinkedIn_Ad_Click', 'Customer']",1
L017510,Laura Lee,Sony GmbH,,Europe,,Event,"['PathWave_Trial_Request', 'IMS_Badge_Scan', 'Technical_Demo', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'MQL', 'Keysight_Workshop_RF_Testing', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L017511,Kenji Martinez,Sony,,,Automotive Ethernet,LinkedIn,"['Application_Engineer_Call', 'Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L017512,Ahmed Khan,NXP Semiconductors GmbH,Semiconductor,,Oscilloscopes,Webinar,"['Oscilloscope_Selector_Tool', 'SQL', 'DesignCon_Booth_Visit', 'Opportunity', 'DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L017513,Laura Patel,,Aerospace,North America,,Website,"['Website_Product_Page', 'Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'No_Conversion']",0
L017514,Ahmed Khan,Broadcom,Electronics,LATAM,,Webinar,['Customer'],1
L017515,Kenji Chen,Tesla Energy,Electronics,APAC,5G Testbeds,Webinar,"['Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'SQL', 'SQL', 'MQL', 'Customer']",1
L017516,Priya Williams,Rayth_Tech,Semiconductor,,,,['No_Conversion'],0
L017517,Sofia Garcia,Bosch GmbH,Automotive,North America,Oscilloscopes,Sales Outreach,"['AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'MQL', 'Technical_Demo', 'Customer']",1
L017518,,Infineon GmbH,Telecom,LATAM,Automotive Ethernet,Event,"['AutoSens_Tech_Talk', 'SQL', 'Opportunity', 'SQL', 'No_Conversion']",0
L017519,Michael Ito,Infineon GmbH,,,Automotive Ethernet,Event,"['MQL', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'Whitepaper_Download_5G_Test', 'Technical_Demo', 'No_Conversion']",0
L017520,Hiroshi Khan,Tesla_Tech,Semiconductor,,5G Testbeds,Webinar,"['Oscilloscope_Selector_Tool', 'Lab_Integration_Discussion', 'PathWave_Trial_Request', 'Customer']",1
L017521,Laura Chen,Bosch,Semiconductor,,,Webinar,"['Lab_Integration_Discussion', 'Technical_Demo', 'Opportunity', 'Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'PathWave_Trial_Request', 'Website_Product_Page', 'IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'Customer']",1
L017522,Priya Singh,,,Europe,5G Testbeds,Webinar,"['LinkedIn_Ad_Click', 'Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L017523,Maria Khan,,,LATAM,Automotive Ethernet,,"['Keysight_University_Course', 'PathWave_Trial_Request', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Customer']",1
L017524,Sarah Martinez,Samsung Electronics GmbH,Automotive,North America,PathWave Software,,"['Keysight_University_Course', 'Website_Product_Page', 'Application_Engineer_Call', 'PathWave_Trial_Request', 'No_Conversion']",0
L017525,,,Semiconductor,Europe,Oscilloscopes,Webinar,"['Technical_Demo', 'AutoSens_Tech_Talk', 'Whitepaper_Download_5G_Test', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'PathWave_Trial_Request', 'Keysight_Workshop_RF_Testing', 'SQL', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L017526,,NXP Semiconductors GmbH,Automotive,Europe,,LinkedIn,"['DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L017527,Maria Khan,Qualc_Tech,Semiconductor,,,Event,['No_Conversion'],0
L017528,,,Electronics,,,Email Campaign,"['Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'Keysight_University_Course', 'Customer']",1
L017529,Kenji Johnson,Broad_Tech,Telecom,,5G Testbeds,Website,"['MQL', 'MQL', 'Opportunity', 'PathWave_Trial_Request', 'Lab_Integration_Discussion', 'IMS_Badge_Scan', 'LinkedIn_Ad_Click', 'Application_Engineer_Call', 'Opportunity', 'Application_Engineer_Call', 'Customer']",1
L017530,Ravi Tanaka,NXPSe_Tech,Automotive,,,,"['Whitepaper_Download_5G_Test', 'AutoSens_Tech_Talk', 'Keysight_Workshop_RF_Testing', 'Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'Technical_Demo', 'DesignCon_Booth_Visit', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'Customer']",1
L017531,Maria Ito,Qualcomm GmbH,Automotive,,Oscilloscopes,Sales Outreach,"['DesignCon_Booth_Visit', 'Technical_Demo', 'AutoSens_Tech_Talk', 'Technical_Demo', 'Loaner_Unit_Evaluation', 'MQL', 'Application_Engineer_Call', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'Technical_Demo', 'Customer']",1
L017532,Sarah Martinez,Infineon GmbH,,APAC,Automotive Ethernet,,"['Website_Product_Page', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'MQL', 'MQL', 'Website_Product_Page', 'Keysight_University_Course', 'Loaner_Unit_Evaluation', 'MQL', 'Application_Engineer_Call', 'Customer']",1
L017533,Hiroshi Tanaka,,Semiconductor,Europe,PathWave Software,Website,"['Keysight_University_Course', 'SQL', 'PathWave_Trial_Request', 'No_Conversion']",0
L017534,Kenji Garcia,,Electronics,Europe,,Webinar,"['PathWave_Trial_Request', 'Whitepaper_Download_5G_Test', 'Technical_Demo', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'Customer']",1
L017535,Sofia Tanaka,,,North America,5G Testbeds,Event,"['Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Opportunity', 'SQL', 'LinkedIn_Ad_Click', 'Customer']",1
L017536,Laura Chen,Raytheon GmbH,Automotive,APAC,Automotive Ethernet,Email Campaign,"['SQL', 'AutoSens_Tech_Talk', 'Keysight_University_Course', 'MQL', 'Technical_Demo', 'Website_Product_Page', 'SQL', 'No_Conversion']",0
L017537,Priya Anders,MetaC_Tech,,North America,,Event,"['Whitepaper_Download_5G_Test', 'Website_Product_Page', 'Keysight_University_Course', 'Customer']",1
L017538,Kenji Martinez,Samsu_Tech,Electronics,APAC,PathWave Software,Webinar,"['SQL', 'Lab_Integration_Discussion', 'SQL', 'MQL', 'Customer']",1
L017539,Kenji Singh,Rayth_Tech,Aerospace,LATAM,Oscilloscopes,,"['IMS_Badge_Scan', 'Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'DesignCon_Booth_Visit', 'Lab_Integration_Discussion', 'Customer']",1
L017540,Daniel Singh,,Telecom,,,Event,"['Oscilloscope_Selector_Tool', 'MQL', 'PathWave_Trial_Request', 'Opportunity', 'Opportunity', 'No_Conversion']",0
L017541,Daniel Martinez,,Aerospace,Europe,PathWave Software,Sales Outreach,"['Whitepaper_Download_5G_Test', 'MQL', 'PathWave_Trial_Request', 'Customer']",1
L017542,Priya Williams,Samsung Electronics,Semiconductor,North America,,Website,"['PathWave_Trial_Request', 'SQL', 'Keysight_University_Course', 'No_Conversion']",0
L017543,Daniel Martinez,,Electronics,North America,,Email Campaign,"['IMS_Badge_Scan', 'MQL', 'Customer']",1
L017544,Michael Lee,NXP Semiconductors,Electronics,LATAM,,Sales Outreach,"['Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'PathWave_Trial_Request', 'AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'Keysight_Workshop_RF_Testing', 'Application_Engineer_Call', 'SQL', 'MQL', 'Customer']",1
L017545,,,Semiconductor,North America,,,"['AutoSens_Tech_Talk', 'Keysight_University_Course', 'No_Conversion']",0
L017546,Laura Williams,NXP Semiconductors GmbH,,Europe,Automotive Ethernet,Website,"['Technical_Demo', 'DesignCon_Booth_Visit', 'Lab_Integration_Discussion', 'Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L017547,Kenji Anders,NXP Semiconductors,Aerospace,LATAM,,LinkedIn,"['Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'No_Conversion']",0
L017548,Hiroshi Garcia,MetaC_Tech,Telecom,,5G Testbeds,Sales Outreach,"['Keysight_Workshop_RF_Testing', 'Opportunity', 'Customer']",1
L017549,Michael Singh,,Semiconductor,,,Webinar,"['Technical_Demo', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'IMS_Badge_Scan', 'No_Conversion']",0
L017550,Sofia Garcia,,,,,Webinar,"['IMS_Badge_Scan', 'SQL', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'Customer']",1
L017551,Priya Lee,,Aerospace,,5G Testbeds,Email Campaign,"['DesignCon_Booth_Visit', 'Website_Product_Page', 'Oscilloscope_Selector_Tool', 'MQL', 'Website_Product_Page', 'Customer']",1
L017552,Michael Williams,Bosch,,APAC,Automotive Ethernet,LinkedIn,['No_Conversion'],0
L017553,Maria Johnson,Samsung Electronics GmbH,,APAC,5G Testbeds,,"['SQL', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'DesignCon_Booth_Visit', 'Customer']",1
L017554,Ravi Lee,Raytheon GmbH,Aerospace,LATAM,PathWave Software,Website,"['Website_Product_Page', 'Technical_Demo', 'Loaner_Unit_Evaluation', 'Customer']",1
L017555,Sarah Ito,Sony,,LATAM,,Email Campaign,"['LinkedIn_Ad_Click', 'MQL', 'Loaner_Unit_Evaluation', 'Opportunity', 'Technical_Demo', 'Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L017556,,,,,PathWave Software,Sales Outreach,"['Loaner_Unit_Evaluation', 'Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L017557,,Tesla Energy GmbH,Electronics,LATAM,,LinkedIn,"['DesignCon_Booth_Visit', 'Application_Engineer_Call', 'Lab_Integration_Discussion', 'Whitepaper_Download_5G_Test', 'Opportunity', 'LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'MQL', 'Customer']",1
L017558,Michael Patel,Meta Connectivity Labs GmbH,Semiconductor,North America,Oscilloscopes,Event,"['Application_Engineer_Call', 'Customer']",1
L017559,Chen Tanaka,,Aerospace,North America,5G Testbeds,Webinar,"['IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L017560,Priya Johnson,Broadcom GmbH,Telecom,,,,"['PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'SQL', 'Customer']",1
L017561,Ahmed Martinez,Sony_Tech,Automotive,Europe,5G Testbeds,Sales Outreach,"['IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'DesignCon_Booth_Visit', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Customer']",1
L017562,Michael Patel,Sony_Tech,,,,LinkedIn,"['IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L017563,Maria Chen,,Aerospace,LATAM,Oscilloscopes,Webinar,"['Technical_Demo', 'DesignCon_Booth_Visit', 'Opportunity', 'SQL', 'No_Conversion']",0
L017564,Ravi Anders,Tesla_Tech,Automotive,APAC,,Sales Outreach,['No_Conversion'],0
L017565,Maria Chen,Bosch,Telecom,North America,Automotive Ethernet,Webinar,"['Whitepaper_Download_5G_Test', 'Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L017566,Daniel Martinez,Sony GmbH,Telecom,APAC,Automotive Ethernet,Webinar,"['Keysight_University_Course', 'Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'IMS_Badge_Scan', 'Opportunity', 'AutoSens_Tech_Talk', 'Keysight_University_Course', 'No_Conversion']",0
L017567,Chen Tanaka,Samsung Electronics,,,PathWave Software,Email Campaign,"['Lab_Integration_Discussion', 'MQL', 'Opportunity', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'MQL', 'Technical_Demo', 'PathWave_Trial_Request', 'Opportunity', 'IMS_Badge_Scan', 'No_Conversion']",0
L017568,Kenji Martinez,Samsu_Tech,Aerospace,LATAM,Oscilloscopes,Website,"['Application_Engineer_Call', 'Lab_Integration_Discussion', 'Technical_Demo', 'Customer']",1
L017569,Ravi Garcia,Broadcom,,,5G Testbeds,Webinar,['Customer'],1
L017570,Sarah Williams,Qualcomm,Telecom,LATAM,Oscilloscopes,LinkedIn,"['Website_Product_Page', 'MQL', 'Keysight_University_Course', 'Customer']",1
L017571,Priya Singh,,,,,Event,"['IMS_Badge_Scan', 'LinkedIn_Ad_Click', 'IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L017572,Priya Khan,Broadcom GmbH,,LATAM,,LinkedIn,"['Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'Loaner_Unit_Evaluation', 'Customer']",1
L017573,Ravi Lee,Infineon,Semiconductor,North America,,Sales Outreach,"['MQL', 'Technical_Demo', 'Opportunity', 'No_Conversion']",0
L017574,Maria Patel,Samsu_Tech,Semiconductor,,,Email Campaign,['No_Conversion'],0
L017575,,Sony,,LATAM,,Webinar,"['Keysight_University_Course', 'LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'Customer']",1
L017576,Laura Lee,Meta Connectivity Labs GmbH,Aerospace,Europe,,,"['SQL', 'No_Conversion']",0
L017577,Daniel Tanaka,Rayth_Tech,Automotive,Europe,Automotive Ethernet,Event,"['AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L017578,Ravi Singh,,,APAC,Automotive Ethernet,LinkedIn,['No_Conversion'],0
L017579,,Tesla Energy GmbH,Telecom,North America,,Website,"['Keysight_Workshop_RF_Testing', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'No_Conversion']",0
L017580,Chen Garcia,Broadcom GmbH,Semiconductor,LATAM,,,"['MQL', 'Website_Product_Page', 'Technical_Demo', 'Loaner_Unit_Evaluation', 'SQL', 'PathWave_Trial_Request', 'Customer']",1
L017581,Michael Khan,Sony GmbH,,APAC,,Webinar,"['MQL', 'Customer']",1
L017582,Michael Martinez,Bosch_Tech,Automotive,North America,,Email Campaign,"['SQL', 'PathWave_Trial_Request', 'Customer']",1
L017583,,Infineon GmbH,Automotive,Europe,Oscilloscopes,Webinar,"['Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'LinkedIn_Ad_Click', 'Customer']",1
L017584,,Infin_Tech,,Europe,Oscilloscopes,Event,"['AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'SQL', 'Lab_Integration_Discussion', 'Customer']",1
L017585,Priya Tanaka,,Semiconductor,Europe,,LinkedIn,"['Website_Product_Page', 'SQL', 'IMS_Badge_Scan', 'Opportunity', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'Customer']",1
L017586,Michael Anders,,Automotive,APAC,Automotive Ethernet,LinkedIn,"['Whitepaper_Download_5G_Test', 'SQL', 'PathWave_Trial_Request', 'PathWave_Trial_Request', 'Keysight_Workshop_RF_Testing', 'Opportunity', 'No_Conversion']",0
L017587,Laura Anders,Infin_Tech,Automotive,,,LinkedIn,"['Technical_Demo', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L017588,Sarah Patel,Sony_Tech,,LATAM,,Email Campaign,['Customer'],1
L017589,Sofia Williams,Bosch_Tech,Automotive,North America,PathWave Software,Email Campaign,"['Loaner_Unit_Evaluation', 'Opportunity', 'Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'MQL', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L017590,Chen Tanaka,Raytheon GmbH,Telecom,Europe,,Event,"['DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'MQL', 'IMS_Badge_Scan', 'DesignCon_Booth_Visit', 'Customer']",1
L017591,,Raytheon,Semiconductor,LATAM,Oscilloscopes,Email Campaign,"['Opportunity', 'Keysight_Workshop_RF_Testing', 'Opportunity', 'Customer']",1
L017592,Ravi Garcia,Samsung Electronics,Automotive,,,Sales Outreach,['No_Conversion'],0
L017593,Daniel Patel,,Automotive,North America,,Email Campaign,"['MQL', 'PathWave_Trial_Request', 'Website_Product_Page', 'SQL', 'Keysight_University_Course', 'Customer']",1
L017594,Daniel Tanaka,Tesla Energy,Electronics,,Automotive Ethernet,,"['SQL', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'MQL', 'IMS_Badge_Scan', 'No_Conversion']",0
L017595,Laura Williams,NXP Semiconductors GmbH,,APAC,5G Testbeds,,"['Loaner_Unit_Evaluation', 'Opportunity', 'AutoSens_Tech_Talk', 'MQL', 'MQL', 'Customer']",1
L017596,,MetaC_Tech,Automotive,,Automotive Ethernet,,"['Website_Product_Page', 'SQL', 'Whitepaper_Download_5G_Test', 'IMS_Badge_Scan', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L017597,Ravi Anders,NXP Semiconductors GmbH,Telecom,APAC,PathWave Software,Website,"['IMS_Badge_Scan', 'Application_Engineer_Call', 'Technical_Demo', 'Customer']",1
L017598,Priya Khan,NXPSe_Tech,Automotive,LATAM,,Sales Outreach,['Customer'],1
L017599,Chen Ito,,Semiconductor,,,LinkedIn,"['IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'SQL', 'LinkedIn_Ad_Click', 'Customer']",1
L017600,Daniel Singh,Broad_Tech,Electronics,Europe,Oscilloscopes,,"['Keysight_University_Course', 'PathWave_Trial_Request', 'SQL', 'Customer']",1
