Lead_ID,Client_Name,Client_Company,Industry,Region,Product_Interest,Lead_Source,Touchpoint_Sequence,Converted
L006933,Kenji Chen,NXPSe_Tech,Automotive,APAC,,Website,"['Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'MQL', 'Customer']",1
L006934,Kenji Tanaka,,Telecom,Europe,PathWave Software,LinkedIn,"['Technical_Demo', 'Keysight_University_Course', 'Website_Product_Page', 'MQL', 'MQL', 'No_Conversion']",0
L006935,Michael Khan,Meta Connectivity Labs GmbH,,,5G Testbeds,Webinar,"['IMS_Badge_Scan', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'No_Conversion']",0
L006936,Laura Patel,NXPSe_Tech,,Europe,5G Testbeds,Sales Outreach,"['MQL', 'Oscilloscope_Selector_Tool', 'Opportunity', 'Website_Product_Page', 'No_Conversion']",0
L006937,Sarah Ito,,Electronics,APAC,PathWave Software,Sales Outreach,"['PathWave_Trial_Request', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'MQL', 'Opportunity', 'No_Conversion']",0
L006938,Hiroshi Williams,Bosch GmbH,,,5G Testbeds,Event,"['Opportunity', 'AutoSens_Tech_Talk', 'Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L006939,Ravi Chen,Raytheon GmbH,Semiconductor,North America,5G Testbeds,LinkedIn,"['Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'SQL', 'DesignCon_Booth_Visit', 'Customer']",1
L006940,Kenji Lee,Raytheon GmbH,Semiconductor,LATAM,,Event,"['Website_Product_Page', 'Website_Product_Page', 'SQL', 'Lab_Integration_Discussion', 'Customer']",1
L006941,Sarah Singh,,Electronics,APAC,,Sales Outreach,"['Oscilloscope_Selector_Tool', 'Website_Product_Page', 'SQL', 'Technical_Demo', 'Technical_Demo', 'DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'SQL', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L006942,Hiroshi Anders,Bosch GmbH,Aerospace,APAC,PathWave Software,Email Campaign,"['MQL', 'MQL', 'Customer']",1
L006943,Hiroshi Lee,,Electronics,,Oscilloscopes,Website,"['DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'Keysight_University_Course', 'No_Conversion']",0
L006944,Michael Williams,Samsung Electronics GmbH,Aerospace,,PathWave Software,LinkedIn,['No_Conversion'],0
L006945,,Tesla Energy,,APAC,,,"['Lab_Integration_Discussion', 'Application_Engineer_Call', 'No_Conversion']",0
L006946,Kenji Garcia,Broadcom GmbH,Telecom,APAC,PathWave Software,,"['Whitepaper_Download_5G_Test', 'SQL', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L006947,Sofia Anders,Tesla Energy,Semiconductor,North America,Automotive Ethernet,Event,"['Loaner_Unit_Evaluation', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'MQL', 'Customer']",1
L006948,Laura Lee,,Aerospace,North America,Automotive Ethernet,Webinar,"['Loaner_Unit_Evaluation', 'Customer']",1
L006949,Hiroshi Anders,Rayth_Tech,Aerospace,,Oscilloscopes,Website,['No_Conversion'],0
L006950,Sofia Ito,Sony,Automotive,North America,,Website,"['DesignCon_Booth_Visit', 'No_Conversion']",0
L006951,Daniel Ito,NXP Semiconductors,,,Automotive Ethernet,Webinar,"['Application_Engineer_Call', 'Application_Engineer_Call', 'Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'Website_Product_Page', 'No_Conversion']",0
L006952,Kenji Tanaka,Broadcom GmbH,Aerospace,Europe,5G Testbeds,LinkedIn,"['IMS_Badge_Scan', 'Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'Customer']",1
L006953,,Tesla_Tech,,,,Webinar,"['Keysight_University_Course', 'MQL', 'SQL', 'Oscilloscope_Selector_Tool', 'Customer']",1
L006954,Daniel Martinez,,Semiconductor,APAC,,,"['IMS_Badge_Scan', 'PathWave_Trial_Request', 'Technical_Demo', 'No_Conversion']",0
L006955,Michael Tanaka,Bosch_Tech,,North America,5G Testbeds,Email Campaign,"['Whitepaper_Download_5G_Test', 'IMS_Badge_Scan', 'Website_Product_Page', 'No_Conversion']",0
L006956,Priya Tanaka,,Semiconductor,,,Event,"['IMS_Badge_Scan', 'No_Conversion']",0
L006957,Ahmed Chen,NXP Semiconductors,,LATAM,,Event,"['LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L006958,Priya Martinez,Samsung Electronics GmbH,Automotive,APAC,PathWave Software,,"['PathWave_Trial_Request', 'IMS_Badge_Scan', 'Keysight_University_Course', 'Keysight_University_Course', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'Application_Engineer_Call', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L006959,Kenji Williams,,Telecom,APAC,Automotive Ethernet,Webinar,"['Keysight_University_Course', 'IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Customer']",1
L006960,,NXP Semiconductors GmbH,Semiconductor,,PathWave Software,,"['Whitepaper_Download_5G_Test', 'LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L006961,Maria Singh,Bosch,,LATAM,,Email Campaign,"['Keysight_Workshop_RF_Testing', 'SQL', 'Keysight_Workshop_RF_Testing', 'PathWave_Trial_Request', 'Technical_Demo', 'Application_Engineer_Call', 'Whitepaper_Download_5G_Test', 'AutoSens_Tech_Talk', 'Customer']",1
L006962,Ravi Ito,Infineon GmbH,,North America,Oscilloscopes,Webinar,"['SQL', 'IMS_Badge_Scan', 'No_Conversion']",0
L006963,Daniel Lee,Tesla_Tech,Telecom,Europe,,Website,"['PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Opportunity', 'Keysight_University_Course', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L006964,Maria Tanaka,NXP Semiconductors,Semiconductor,Europe,Automotive Ethernet,Webinar,"['Website_Product_Page', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'Opportunity', 'SQL', 'No_Conversion']",0
L006965,Maria Garcia,Samsung Electronics,Electronics,Europe,Oscilloscopes,Event,"['Whitepaper_Download_5G_Test', 'Keysight_University_Course', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L006966,Sarah Tanaka,Meta Connectivity Labs,Electronics,APAC,Automotive Ethernet,Sales Outreach,"['Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'Customer']",1
L006967,Kenji Singh,Qualcomm GmbH,,Europe,PathWave Software,Email Campaign,"['AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'Website_Product_Page', 'SQL', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L006968,Sarah Garcia,,Electronics,APAC,,LinkedIn,"['IMS_Badge_Scan', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'Opportunity', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L006969,Daniel Williams,,Aerospace,APAC,Oscilloscopes,Event,"['Oscilloscope_Selector_Tool', 'Technical_Demo', 'Opportunity', 'Loaner_Unit_Evaluation', 'Customer']",1
L006970,Sarah Patel,,,Europe,Oscilloscopes,Webinar,"['Technical_Demo', 'IMS_Badge_Scan', 'LinkedIn_Ad_Click', 'Customer']",1
L006971,Ahmed Martinez,NXP Semiconductors,Telecom,North America,,Event,"['AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'Lab_Integration_Discussion', 'Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Customer']",1
L006972,Chen Chen,Tesla Energy,,,,,"['MQL', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L006973,Ravi Tanaka,Bosch,,LATAM,,Event,"['Keysight_University_Course', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L006974,Kenji Khan,Tesla Energy,Electronics,,PathWave Software,Email Campaign,"['Opportunity', 'MQL', 'Lab_Integration_Discussion', 'No_Conversion']",0
L006975,,Raytheon GmbH,,,Oscilloscopes,Webinar,['Customer'],1
L006976,Michael Chen,Bosch,Telecom,LATAM,PathWave Software,,"['Whitepaper_Download_5G_Test', 'Website_Product_Page', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L006977,Chen Martinez,Qualcomm GmbH,,,5G Testbeds,LinkedIn,['No_Conversion'],0
L006978,Laura Ito,Bosch GmbH,Aerospace,APAC,Automotive Ethernet,,"['Website_Product_Page', 'LinkedIn_Ad_Click', 'SQL', 'Application_Engineer_Call', 'PathWave_Trial_Request', 'Keysight_University_Course', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L006979,Kenji Ito,Tesla Energy,,,Automotive Ethernet,Sales Outreach,"['Opportunity', 'MQL', 'Application_Engineer_Call', 'Technical_Demo', 'Oscilloscope_Selector_Tool', 'IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'Customer']",1
L006980,,Samsu_Tech,Semiconductor,North America,Oscilloscopes,Event,"['Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'MQL', 'Opportunity', 'Keysight_University_Course', 'IMS_Badge_Scan', 'Website_Product_Page', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'No_Conversion']",0
L006981,,MetaC_Tech,,Europe,,Event,"['Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L006982,,NXP Semiconductors,Aerospace,North America,,Website,"['SQL', 'Technical_Demo', 'Customer']",1
L006983,Ravi Khan,Sony,Automotive,Europe,5G Testbeds,Website,"['Lab_Integration_Discussion', 'IMS_Badge_Scan', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'Technical_Demo', 'No_Conversion']",0
L006984,Maria Patel,Tesla_Tech,Aerospace,LATAM,Oscilloscopes,Event,"['IMS_Badge_Scan', 'Lab_Integration_Discussion', 'Lab_Integration_Discussion', 'MQL', 'Application_Engineer_Call', 'MQL', 'No_Conversion']",0
L006985,Maria Martinez,Qualcomm,,,PathWave Software,LinkedIn,"['MQL', 'MQL', 'SQL', 'Customer']",1
L006986,Sofia Williams,,Electronics,,Oscilloscopes,Email Campaign,"['Loaner_Unit_Evaluation', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L006987,Ravi Khan,,Semiconductor,APAC,,Email Campaign,"['Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'PathWave_Trial_Request', 'Keysight_University_Course', 'No_Conversion']",0
L006988,Michael Williams,NXPSe_Tech,Aerospace,,PathWave Software,Webinar,"['Application_Engineer_Call', 'Oscilloscope_Selector_Tool', 'Opportunity', 'No_Conversion']",0
L006989,Sofia Anders,Sony,Aerospace,Europe,,LinkedIn,"['LinkedIn_Ad_Click', 'Customer']",1
L006990,,,,APAC,PathWave Software,Webinar,"['DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Customer']",1
L006991,,Bosch,Electronics,,,,"['Website_Product_Page', 'No_Conversion']",0
L006992,Michael Johnson,Broadcom GmbH,Telecom,APAC,5G Testbeds,Email Campaign,"['DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'Customer']",1
L006993,Kenji Tanaka,Tesla Energy,,APAC,5G Testbeds,Email Campaign,"['Keysight_University_Course', 'SQL', 'Technical_Demo', 'Technical_Demo', 'Application_Engineer_Call', 'Opportunity', 'Application_Engineer_Call', 'MQL', 'Customer']",1
L006994,Sofia Williams,Broad_Tech,Aerospace,APAC,5G Testbeds,Website,"['AutoSens_Tech_Talk', 'MQL', 'Lab_Integration_Discussion', 'No_Conversion']",0
L006995,Daniel Williams,Samsung Electronics GmbH,Telecom,Europe,,Website,"['IMS_Badge_Scan', 'No_Conversion']",0
L006996,,Tesla Energy GmbH,,Europe,,Event,"['Lab_Integration_Discussion', 'Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'No_Conversion']",0
L006997,Sarah Khan,NXPSe_Tech,,North America,Oscilloscopes,Event,"['MQL', 'IMS_Badge_Scan', 'Technical_Demo', 'Lab_Integration_Discussion', 'Customer']",1
L006998,Hiroshi Garcia,Tesla Energy GmbH,,,5G Testbeds,,"['AutoSens_Tech_Talk', 'Application_Engineer_Call', 'Application_Engineer_Call', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L006999,Kenji Williams,Samsung Electronics GmbH,Semiconductor,,Automotive Ethernet,LinkedIn,"['LinkedIn_Ad_Click', 'SQL', 'Technical_Demo', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'No_Conversion']",0
L007000,Ravi Ito,,,North America,Automotive Ethernet,Event,"['Lab_Integration_Discussion', 'SQL', 'LinkedIn_Ad_Click', 'Technical_Demo', 'PathWave_Trial_Request', 'Website_Product_Page', 'Website_Product_Page', 'Customer']",1
L007001,Ravi Johnson,Bosch_Tech,Automotive,APAC,PathWave Software,Sales Outreach,"['Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L007002,Daniel Chen,Bosch_Tech,,APAC,Oscilloscopes,,"['Whitepaper_Download_5G_Test', 'No_Conversion']",0
L007003,Ravi Johnson,,Aerospace,North America,,Event,"['Application_Engineer_Call', 'AutoSens_Tech_Talk', 'SQL', 'Customer']",1
L007004,Maria Patel,,,APAC,5G Testbeds,Sales Outreach,"['Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'IMS_Badge_Scan', 'Application_Engineer_Call', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'Application_Engineer_Call', 'IMS_Badge_Scan', 'Website_Product_Page', 'Customer']",1
L007005,Ravi Singh,NXP Semiconductors,,APAC,Oscilloscopes,Website,"['Opportunity', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'Oscilloscope_Selector_Tool', 'Customer']",1
L007006,,Meta Connectivity Labs,,Europe,Oscilloscopes,Website,"['Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'Application_Engineer_Call', 'Customer']",1
L007007,Kenji Garcia,Bosch_Tech,Telecom,,PathWave Software,Event,"['AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'PathWave_Trial_Request', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'Customer']",1
L007008,Priya Patel,Tesla Energy GmbH,,Europe,,Sales Outreach,"['PathWave_Trial_Request', 'Technical_Demo', 'PathWave_Trial_Request', 'Keysight_University_Course', 'SQL', 'PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'Oscilloscope_Selector_Tool', 'IMS_Badge_Scan', 'No_Conversion']",0
L007009,Daniel Ito,Rayth_Tech,Telecom,North America,5G Testbeds,Webinar,"['Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'Technical_Demo', 'Customer']",1
L007010,Michael Khan,Qualcomm,,,,Sales Outreach,"['Application_Engineer_Call', 'Technical_Demo', 'Opportunity', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L007011,Maria Johnson,,Automotive,LATAM,5G Testbeds,Sales Outreach,"['Technical_Demo', 'Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'Customer']",1
L007012,Kenji Martinez,NXP Semiconductors GmbH,Telecom,,Oscilloscopes,Email Campaign,['No_Conversion'],0
L007013,Ahmed Ito,Raytheon,,North America,PathWave Software,Website,"['Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'Keysight_University_Course', 'Customer']",1
L007014,Sarah Tanaka,Samsung Electronics GmbH,Semiconductor,North America,5G Testbeds,LinkedIn,"['MQL', 'MQL', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'Customer']",1
L007015,Daniel Johnson,Sony_Tech,Semiconductor,LATAM,Automotive Ethernet,Email Campaign,"['AutoSens_Tech_Talk', 'No_Conversion']",0
L007016,Kenji Johnson,Meta Connectivity Labs,Aerospace,North America,,,"['AutoSens_Tech_Talk', 'Website_Product_Page', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L007017,Hiroshi Khan,Sony GmbH,Automotive,APAC,Automotive Ethernet,Email Campaign,"['DesignCon_Booth_Visit', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'Customer']",1
L007018,Hiroshi Chen,Broadcom GmbH,Semiconductor,North America,,Webinar,"['Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'Application_Engineer_Call', 'IMS_Badge_Scan', 'No_Conversion']",0
L007019,,,Semiconductor,APAC,5G Testbeds,Sales Outreach,"['Opportunity', 'PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'AutoSens_Tech_Talk', 'SQL', 'Customer']",1
L007020,Laura Garcia,Broadcom,Semiconductor,APAC,,Webinar,"['Loaner_Unit_Evaluation', 'LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'Technical_Demo', 'AutoSens_Tech_Talk', 'SQL', 'Keysight_University_Course', 'Customer']",1
L007021,Sarah Williams,,,APAC,,Event,"['Lab_Integration_Discussion', 'Opportunity', 'No_Conversion']",0
L007022,Michael Martinez,Rayth_Tech,Telecom,APAC,Oscilloscopes,Website,"['Loaner_Unit_Evaluation', 'Loaner_Unit_Evaluation', 'Customer']",1
L007023,Priya Ito,Qualc_Tech,Electronics,,,Sales Outreach,"['Loaner_Unit_Evaluation', 'Customer']",1
L007024,Maria Lee,,,North America,Automotive Ethernet,LinkedIn,"['Keysight_Workshop_RF_Testing', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'PathWave_Trial_Request', 'Keysight_University_Course', 'No_Conversion']",0
L007025,Ravi Singh,Tesla Energy,,LATAM,,LinkedIn,"['PathWave_Trial_Request', 'SQL', 'Keysight_Workshop_RF_Testing', 'Application_Engineer_Call', 'No_Conversion']",0
L007026,Kenji Garcia,Samsung Electronics,,North America,,,"['Lab_Integration_Discussion', 'Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'No_Conversion']",0
L007027,,,Automotive,APAC,,Event,"['Lab_Integration_Discussion', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'MQL', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'SQL', 'No_Conversion']",0
L007028,Hiroshi Garcia,Samsung Electronics GmbH,,LATAM,Oscilloscopes,LinkedIn,['Customer'],1
L007029,Sofia Williams,,Semiconductor,,Oscilloscopes,Email Campaign,"['Technical_Demo', 'Loaner_Unit_Evaluation', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L007030,,Bosch,,,5G Testbeds,Email Campaign,"['PathWave_Trial_Request', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Customer']",1
L007031,Sarah Garcia,Tesla Energy GmbH,,Europe,Automotive Ethernet,Email Campaign,"['MQL', 'Application_Engineer_Call', 'MQL', 'No_Conversion']",0
L007032,Maria Khan,Infineon,Telecom,,Automotive Ethernet,Website,"['Oscilloscope_Selector_Tool', 'Technical_Demo', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Keysight_University_Course', 'DesignCon_Booth_Visit', 'Application_Engineer_Call', 'Customer']",1
L007033,Maria Garcia,Qualcomm GmbH,Aerospace,Europe,,Event,"['Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Keysight_University_Course', 'Customer']",1
L007034,Ahmed Williams,Rayth_Tech,,,,LinkedIn,['Customer'],1
L007035,Ravi Johnson,Sony,Automotive,Europe,,Webinar,"['Whitepaper_Download_5G_Test', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'Technical_Demo', 'Website_Product_Page', 'Technical_Demo', 'Customer']",1
L007036,Daniel Patel,,,Europe,,Website,"['IMS_Badge_Scan', 'Customer']",1
L007037,Daniel Ito,,Electronics,North America,,Webinar,"['AutoSens_Tech_Talk', 'MQL', 'No_Conversion']",0
L007038,Ravi Tanaka,Infineon,,,,Event,['No_Conversion'],0
L007039,Kenji Singh,,Automotive,LATAM,Oscilloscopes,Event,"['Keysight_Workshop_RF_Testing', 'SQL', 'Opportunity', 'Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'Keysight_University_Course', 'No_Conversion']",0
L007040,,,,North America,Automotive Ethernet,Sales Outreach,"['LinkedIn_Ad_Click', 'Keysight_University_Course', 'MQL', 'Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L007041,Ravi Ito,NXPSe_Tech,,North America,PathWave Software,Website,"['MQL', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L007042,Hiroshi Martinez,Tesla Energy GmbH,,Europe,5G Testbeds,LinkedIn,"['Opportunity', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'Customer']",1
L007043,Daniel Chen,Bosch_Tech,Electronics,Europe,,,['No_Conversion'],0
L007044,Michael Lee,Raytheon GmbH,Telecom,,Oscilloscopes,LinkedIn,"['Whitepaper_Download_5G_Test', 'Opportunity', 'Lab_Integration_Discussion', 'SQL', 'No_Conversion']",0
L007045,Sarah Williams,NXP Semiconductors,Electronics,Europe,,LinkedIn,"['Oscilloscope_Selector_Tool', 'Lab_Integration_Discussion', 'Customer']",1
L007046,Michael Singh,Qualcomm GmbH,Semiconductor,LATAM,Automotive Ethernet,Webinar,"['Oscilloscope_Selector_Tool', 'Opportunity', 'Whitepaper_Download_5G_Test', 'SQL', 'Technical_Demo', 'PathWave_Trial_Request', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L007047,Hiroshi Chen,NXP Semiconductors,Automotive,APAC,PathWave Software,Website,"['AutoSens_Tech_Talk', 'MQL', 'Oscilloscope_Selector_Tool', 'Customer']",1
L007048,Laura Anders,,Automotive,North America,,,['Customer'],1
L007049,Ravi Lee,,,Europe,PathWave Software,Email Campaign,"['PathWave_Trial_Request', 'Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L007050,Hiroshi Khan,Infineon,Electronics,LATAM,,Website,"['Oscilloscope_Selector_Tool', 'LinkedIn_Ad_Click', 'Website_Product_Page', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'Whitepaper_Download_5G_Test', 'Customer']",1
L007051,Laura Lee,Infineon,,North America,PathWave Software,Email Campaign,"['SQL', 'IMS_Badge_Scan', 'Customer']",1
L007052,Ravi Chen,Samsung Electronics GmbH,Semiconductor,APAC,Automotive Ethernet,Email Campaign,['Customer'],1
L007053,,Sony GmbH,Electronics,APAC,Automotive Ethernet,Website,"['Whitepaper_Download_5G_Test', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L007054,Laura Patel,Bosch,Automotive,Europe,,Email Campaign,"['Loaner_Unit_Evaluation', 'Customer']",1
L007055,Michael Martinez,Bosch,Semiconductor,North America,5G Testbeds,,"['Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'Whitepaper_Download_5G_Test', 'SQL', 'IMS_Badge_Scan', 'Website_Product_Page', 'SQL', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L007056,Michael Johnson,,Semiconductor,North America,Automotive Ethernet,Webinar,"['Lab_Integration_Discussion', 'PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'Keysight_University_Course', 'Customer']",1
L007057,Kenji Williams,Tesla_Tech,,,,Email Campaign,"['IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'Website_Product_Page', 'Customer']",1
L007058,Ravi Patel,Raytheon,,Europe,,Sales Outreach,"['Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'SQL', 'Technical_Demo', 'No_Conversion']",0
L007059,Hiroshi Tanaka,Meta Connectivity Labs,Electronics,Europe,,Sales Outreach,"['DesignCon_Booth_Visit', 'Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L007060,Laura Ito,Sony,,LATAM,Automotive Ethernet,LinkedIn,['No_Conversion'],0
L007061,Priya Chen,,,Europe,,LinkedIn,"['MQL', 'DesignCon_Booth_Visit', 'SQL', 'Keysight_University_Course', 'Opportunity', 'MQL', 'No_Conversion']",0
L007062,Hiroshi Khan,Sony,Semiconductor,,Automotive Ethernet,Event,"['Opportunity', 'SQL', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L007063,Laura Ito,,,APAC,5G Testbeds,Website,"['Keysight_Workshop_RF_Testing', 'Application_Engineer_Call', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L007064,Laura Martinez,Infin_Tech,Automotive,North America,,Event,"['Keysight_Workshop_RF_Testing', 'Customer']",1
L007065,Kenji Garcia,,,LATAM,,Event,"['AutoSens_Tech_Talk', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L007066,Laura Lee,,Electronics,LATAM,5G Testbeds,Email Campaign,"['Keysight_University_Course', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L007067,Hiroshi Ito,Sony GmbH,,,,,"['Technical_Demo', 'No_Conversion']",0
L007068,Kenji Lee,Samsu_Tech,,APAC,PathWave Software,,"['IMS_Badge_Scan', 'MQL', 'Application_Engineer_Call', 'Keysight_University_Course', 'MQL', 'No_Conversion']",0
L007069,Michael Khan,NXP Semiconductors,Aerospace,North America,,Sales Outreach,['No_Conversion'],0
L007070,Kenji Khan,MetaC_Tech,Electronics,,,Sales Outreach,"['Keysight_University_Course', 'Technical_Demo', 'Technical_Demo', 'Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L007071,,,,Europe,Automotive Ethernet,Website,"['PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L007072,Laura Singh,Sony,,,Oscilloscopes,LinkedIn,"['Loaner_Unit_Evaluation', 'Opportunity', 'LinkedIn_Ad_Click', 'AutoSens_Tech_Talk', 'MQL', 'Lab_Integration_Discussion', 'No_Conversion']",0
L007073,,Rayth_Tech,Aerospace,APAC,PathWave Software,Webinar,"['SQL', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'Customer']",1
L007074,Daniel Khan,Raytheon GmbH,,,,Email Campaign,['No_Conversion'],0
